IDNumber,data,Age,age_range,Gender,HighestEducation,Ethnicity,Region,q0014,q0015,q0016,q0022,q0023,q0024,q0025,q0026,q0027,q0028,q0029,q0031,q0033,q0034,q0036,q0037,q0039,q0040,q0041,q0042,q0043,q0045,q0046,q0047,q0048,q0050,q0053,q0055,q0056,q0057,q0058,q0060,q0061,q0063,q0064,q0065,q0066,q0069,q0071,q0072,q0073,q0074,q0075,q0076,q0079,q0080,q0081,q0084,q0086,q0087,q0088,q0090,q0091,q0092,q0094,q0095,q0096,q0097,q0099,q0100,q0103,q0105,q0107,q0108,q0109,q0110,q0111,q0112,q0113,q0114,q0118,q0119,q0120,q0121,q0122,q0123,q0124,q0125,q0129,q0131,TOT_raw,SOC_raw,VIS_raw,HEA_raw,TOU_raw,TS_raw,BOD_raw,BAL_raw,PLA_raw
212022,SM,64,51.00 to 64.99 years,Male,High school graduate (including GED),AmericanIndAlaskanNat,west,1,3,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,69,15,10,13,11,13,11,11,13
212023,SM,59,51.00 to 64.99 years,Female,Some college or associate degree,Hispanic,west,1,1,1,1,1,1,1,1,2,1,2,2,2,1,1,1,1,1,1,1,2,2,2,3,1,3,2,2,1,1,2,2,2,1,2,1,1,1,1,2,1,1,1,1,3,1,2,1,2,2,2,1,1,1,1,3,1,2,1,2,1,1,4,1,3,1,1,1,1,1,1,2,1,1,1,1,1,1,3,2,92,11,13,19,15,15,15,15,14
212024,SM,39,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,west,1,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,1,70,15,11,12,11,14,10,12,12
212028,SM,30,21.00 to 30.99 years,Male,Bachelor's degree or higher,Asian,west,2,3,2,2,1,2,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,1,2,74,19,14,11,12,17,10,10,14
212030,SM,29,21.00 to 30.99 years,Female,Bachelor's degree or higher,NativeHawPacIsl,west,2,3,1,1,2,2,3,1,2,1,3,3,1,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,3,2,1,2,1,1,1,1,1,2,2,2,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,1,3,1,1,1,2,1,1,2,2,1,1,1,1,1,89,18,18,19,14,13,11,14,13
214006,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,2,1,1,2,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,3,2,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,1,4,2,2,1,1,1,1,1,2,2,2,2,2,3,2,2,2,1,82,13,14,11,18,11,13,15,20
214007,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,1,3,1,2,1,2,2,1,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,1,2,2,1,75,13,13,11,16,14,11,10,15
214009,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,2,1,1,3,1,1,1,2,4,3,1,2,1,1,2,2,2,3,4,4,4,2,3,4,1,2,4,2,1,2,1,2,2,2,1,4,4,3,1,1,1,1,1,1,2,1,1,2,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,1,1,3,2,1,3,2,2,2,2,1,1,111,14,20,31,21,13,16,10,19
214010,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,2,4,3,2,2,2,3,2,3,2,1,2,1,1,1,3,1,2,1,1,1,2,3,2,2,3,3,2,1,1,4,3,3,1,2,1,1,3,1,3,1,1,1,1,3,3,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,95,25,14,20,22,14,13,12,14
214013,SM,63,51.00 to 64.99 years,Female,Some college or associate degree,White,south,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,10,10,11,11,10,10,10,10
215001,SM,50,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,66,10,10,12,10,14,10,10,12
215002,SM,44,41.00 to 50.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,1,1,1,1,2,2,2,1,2,2,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,76,16,14,12,14,12,13,11,14
215004,SM,53,51.00 to 64.99 years,Male,Some college or associate degree,White,northeast,2,3,1,2,2,2,3,2,1,1,1,1,1,2,1,2,2,3,3,2,1,1,1,3,2,2,1,3,2,3,3,1,1,3,3,1,1,2,2,2,2,4,3,4,2,2,3,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,4,1,2,1,2,3,1,103,19,18,19,19,25,11,11,20
215005,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,1,1,1,1,3,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,3,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,1,1,1,1,2,1,70,14,11,13,12,13,10,11,14
215010,SM,42,41.00 to 50.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,2,2,3,3,3,3,2,1,1,1,1,1,1,1,1,1,2,1,1,1,2,2,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,2,73,24,11,14,13,15,10,10,14
215015,SM,58,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,1,2,2,1,1,1,1,1,1,1,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,74,13,10,16,13,15,10,10,11
215017,SM,23,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,1,2,2,1,2,1,1,1,1,1,2,1,1,1,1,1,3,1,1,4,3,2,4,1,3,3,3,2,3,2,1,2,1,1,1,1,1,2,2,2,2,1,1,2,2,2,1,3,2,1,2,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,3,2,2,1,1,2,2,99,14,13,28,14,18,13,13,16
215018,SM,22,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,1,1,1,1,1,1,1,1,1,4,3,2,1,1,1,1,3,1,3,1,2,2,4,1,1,3,1,1,4,2,1,4,1,1,1,1,2,4,4,1,2,1,1,1,1,4,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,3,3,2,4,4,1,1,4,4,4,98,10,20,20,21,14,12,11,30
216002,SM,34,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,2,2,1,2,1,2,1,2,1,2,2,1,1,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,3,1,2,1,1,1,1,1,3,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,2,81,16,16,16,15,13,11,10,13
216009,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,2,3,2,2,2,3,3,2,1,1,3,4,1,1,1,3,1,2,1,4,2,3,3,4,1,1,2,3,1,2,3,2,1,1,1,1,1,1,4,2,2,1,1,1,3,1,3,1,1,1,1,1,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,101,21,21,22,17,15,12,14,12
216015,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,2,4,1,1,2,2,1,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,3,1,1,1,2,1,1,73,18,12,12,13,13,11,12,13
216033,SM,37,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,midwest,3,3,2,2,3,3,3,3,4,2,1,3,1,1,1,3,1,2,1,1,1,1,2,1,1,2,2,1,1,1,4,3,2,2,2,1,1,3,2,3,2,2,1,1,3,1,3,1,2,2,2,1,1,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,2,1,1,1,1,2,1,2,2,1,94,28,15,13,23,18,13,12,14
216034,SM,37,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,2,3,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,3,2,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,75,15,12,15,13,12,12,11,10
216035,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,1,2,1,1,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,2,1,1,2,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,69,14,11,10,11,16,11,10,12
216050,SM,35,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,1,2,1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,14,10,10,12,10,10,10,10
216052,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,1,3,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,62,15,10,10,10,12,10,10,10
216055,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,midwest,2,3,2,2,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,1,2,3,1,2,1,1,1,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,72,19,11,17,12,11,10,11,13
216058,SM,33,31.00 to 40.99 years,Female,Bachelor's degree or higher,White,midwest,1,4,1,1,1,1,2,1,1,2,2,2,2,1,1,2,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,2,2,1,3,1,1,1,2,1,2,2,1,1,2,1,1,1,1,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,1,2,2,2,1,1,2,2,1,85,15,17,15,15,14,13,11,16
217002,SM,35,31.00 to 40.99 years,Female,Did not complete high school (no diploma),White,south,2,1,1,2,2,1,2,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,2,2,3,2,1,2,1,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,3,2,2,2,1,1,1,1,2,3,2,2,2,1,2,1,2,2,103,16,19,19,15,19,15,16,19
217003,SM,40,41.00 to 50.99 years,Male,High school graduate (including GED),Black,south,2,2,1,2,2,2,3,3,2,2,2,3,1,1,1,2,2,2,1,1,2,3,2,2,2,2,2,1,3,1,2,1,1,1,1,2,1,1,1,2,3,4,4,3,3,2,3,1,3,3,3,1,3,2,2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,107,21,16,20,13,29,19,10,13
217006,SM,21,21.00 to 30.99 years,Female,High school graduate (including GED),Black,south,3,3,2,3,3,3,3,3,3,3,2,3,3,2,3,2,2,3,4,3,1,2,3,3,2,1,2,1,2,2,3,1,2,2,2,3,1,1,1,3,2,3,2,2,2,2,3,1,2,2,1,2,1,1,1,1,1,2,1,1,2,2,3,2,3,2,3,1,1,2,2,3,3,3,2,4,2,3,4,2,119,29,27,19,19,21,12,21,28
219003,SM,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,south,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,63,13,10,12,11,10,10,10,10
219008,SM,87,65.00 to 99.99 years,Male,Bachelor's degree or higher,White,midwest,2,3,2,2,2,1,3,1,3,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,2,2,1,1,2,2,2,2,2,1,2,1,2,1,1,76,20,13,11,15,12,10,15,16
219010,SM,36,31.00 to 40.99 years,Male,Bachelor's degree or higher,Asian,south,1,2,1,1,1,3,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,2,2,69,13,14,10,14,10,10,11,13
219011,SM,26,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,2,2,2,1,2,2,2,2,2,4,1,1,1,2,1,2,1,2,2,2,2,1,1,2,2,2,1,1,2,1,1,1,2,1,2,2,1,1,1,1,2,1,1,1,1,2,2,1,2,2,2,2,2,1,2,1,1,2,2,92,12,14,18,17,16,13,14,17
219012,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,3,1,1,1,1,1,2,1,1,1,3,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,3,2,1,1,1,2,1,1,1,1,3,2,2,2,1,1,2,1,2,2,1,2,1,2,1,2,1,1,1,1,1,1,4,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,84,13,12,16,14,16,12,14,11
221001,SM,28,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,south,1,3,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,4,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,1,1,1,1,3,75,12,13,16,12,13,10,11,14
221002,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,3,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,3,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,1,1,2,1,1,2,1,2,3,1,3,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,3,1,1,3,2,2,2,2,1,1,1,1,3,2,85,15,15,15,11,18,11,15,17
221003,SM,32,31.00 to 40.99 years,Male,Bachelor's degree or higher,White,south,2,4,1,2,3,3,1,3,2,2,2,1,1,1,1,2,1,1,1,1,1,3,1,2,1,2,1,2,1,1,3,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,1,1,2,1,2,1,2,1,1,75,23,12,15,13,12,10,13,13
221009,SM,61,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,west,2,2,1,2,2,2,1,2,2,1,2,2,1,1,1,2,2,3,1,2,1,1,1,3,2,1,1,1,2,2,2,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,77,17,17,15,14,10,10,11,11
221013,SM,28,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,1,2,1,2,1,2,3,3,2,1,2,1,2,1,1,1,1,1,3,2,2,1,2,2,2,1,1,3,2,2,2,2,1,1,2,1,1,1,3,2,2,3,2,3,1,2,3,1,1,2,1,2,1,1,1,4,1,1,1,1,1,1,1,1,1,1,2,1,2,2,2,3,2,3,3,3,1,1,3,2,96,18,15,18,16,20,14,13,23
221022,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,south,2,3,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,3,1,1,2,2,1,1,1,1,1,1,2,2,1,3,1,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,73,15,10,14,14,15,10,10,11
223006,SM,22,21.00 to 30.99 years,Male,Some college or associate degree,Hispanic,west,2,1,1,1,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,2,2,1,1,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,1,1,2,2,74,13,17,10,11,15,10,11,15
223007,SM,28,21.00 to 30.99 years,Female,Some college or associate degree,Hispanic,west,1,3,1,1,1,1,1,2,2,1,2,2,1,2,1,2,1,1,1,2,2,1,1,2,1,3,3,2,1,2,4,3,3,2,2,1,1,2,3,2,4,2,2,3,3,3,3,4,2,4,1,1,1,1,1,1,1,2,1,1,3,1,2,1,1,2,4,3,1,2,1,1,2,2,2,1,1,1,1,2,117,14,15,18,23,30,11,20,14
223009,SM,30,21.00 to 30.99 years,Female,Bachelor's degree or higher,Hispanic,west,1,2,4,1,1,1,2,1,1,1,2,2,2,1,1,1,1,2,3,2,2,2,1,3,2,2,2,3,2,2,3,2,2,2,3,3,1,2,1,2,3,2,4,3,3,4,3,4,2,3,1,3,1,2,1,3,2,1,1,1,2,2,2,1,2,1,2,2,1,2,2,1,1,2,3,1,1,1,3,1,123,15,17,21,21,31,16,17,16
223010,SM,63,51.00 to 64.99 years,Female,Did not complete high school (no diploma),Hispanic,west,1,3,1,2,1,1,1,1,3,2,4,4,2,3,1,3,2,4,2,3,1,2,4,3,2,2,1,1,4,3,4,2,2,1,3,2,1,2,1,4,3,2,2,3,2,3,3,1,3,3,1,1,2,2,1,1,2,1,1,1,4,1,4,1,3,3,4,4,1,2,2,1,3,4,2,1,1,2,4,2,138,16,28,23,22,25,13,27,22
223011,SM,70,65.00 to 99.99 years,Male,Did not complete high school (no diploma),Hispanic,west,3,4,1,3,3,3,3,2,4,3,2,3,1,2,1,1,1,1,2,2,1,1,1,1,1,1,3,1,1,1,1,1,1,2,2,1,1,3,1,2,1,1,3,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,1,2,78,29,16,12,15,13,12,10,16
223012,SM,72,65.00 to 99.99 years,Female,High school graduate (including GED),Hispanic,west,2,4,2,2,3,2,1,2,3,2,2,2,3,2,2,2,2,2,3,3,2,2,1,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,2,2,2,3,2,2,2,2,2,1,3,2,1,2,1,1,1,3,2,1,1,1,4,2,4,2,1,1,2,2,1,4,2,3,3,4,2,1,2,1,3,3,112,23,23,15,16,21,14,23,24
223013,SM,73,65.00 to 99.99 years,Male,High school graduate (including GED),Hispanic,west,1,2,1,2,1,1,2,3,3,1,3,3,2,2,1,2,2,1,2,3,1,2,3,2,1,1,1,1,1,1,1,1,2,3,3,1,2,1,3,2,2,1,1,2,2,1,2,1,2,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,2,3,4,4,3,1,2,1,2,4,2,2,1,2,4,3,103,17,21,14,19,16,11,22,23
224001,SM,63,51.00 to 64.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,1,2,2,2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,2,2,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,2,2,1,2,2,1,2,2,1,2,2,1,2,1,2,2,2,79,17,11,12,14,13,11,18,17
224002,SM,26,21.00 to 30.99 years,Male,Bachelor's degree or higher,White,northeast,2,3,3,1,2,3,2,4,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,3,3,1,2,1,1,1,1,1,1,1,3,2,1,4,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,1,1,1,1,2,78,23,10,17,14,15,11,11,14
224003,SM,56,51.00 to 64.99 years,Female,Some college or associate degree,White,northeast,2,3,2,2,1,3,1,3,3,2,3,2,2,1,1,2,1,2,2,2,2,2,2,2,1,1,1,4,2,4,3,1,2,1,2,2,2,1,2,1,2,4,1,2,1,4,2,1,2,2,1,2,1,2,1,2,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,2,102,22,18,21,17,21,13,12,17
224004,SM,62,51.00 to 64.99 years,Male,Bachelor's degree or higher,White,northeast,1,3,1,1,1,1,2,2,2,1,2,2,1,1,1,2,1,1,1,2,1,1,1,4,1,1,1,2,2,1,2,1,1,1,2,1,1,1,2,2,3,1,1,2,1,2,1,1,2,2,1,2,1,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,2,1,2,1,2,1,1,87,15,14,15,14,16,14,14,15
224005,SM,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,3,1,2,1,1,3,1,2,1,3,1,1,1,1,1,1,2,2,2,1,1,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,2,1,1,2,1,2,1,1,1,1,1,1,1,2,2,1,2,1,1,1,1,1,1,1,1,2,2,2,1,2,2,1,76,16,15,11,13,12,12,13,15
224006,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,1,3,2,3,2,2,1,2,2,1,3,2,2,1,2,1,1,1,3,2,2,3,1,2,2,1,3,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,92,12,15,19,18,19,10,11,11
224008,SM,23,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,1,3,1,1,1,3,3,1,2,2,1,2,1,1,2,2,1,1,2,1,1,1,1,1,1,3,2,1,2,1,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1,81,15,10,10,16,18,12,15,11
224009,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,west,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,1,1,2,1,1,1,2,1,2,1,1,1,2,2,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,2,1,72,14,12,12,16,10,12,10,13
224010,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2,2,3,2,1,1,1,2,1,2,1,1,2,1,1,1,3,1,3,2,3,1,1,1,1,3,2,3,1,4,1,1,1,1,2,2,2,1,1,1,2,1,1,88,13,13,12,14,14,17,18,14
224011,SM,25,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,1,1,2,2,1,2,2,1,1,2,2,1,2,1,2,1,2,1,2,3,3,2,2,1,1,2,1,3,1,4,1,3,2,3,1,1,2,2,1,2,1,1,1,2,1,2,1,2,2,3,1,1,2,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,96,15,16,19,20,15,15,11,11
224012,SM,24,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,2,3,4,2,1,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,2,1,3,2,1,2,2,2,2,2,1,1,1,2,2,3,1,3,2,2,1,1,1,2,2,1,1,3,2,2,2,2,2,1,3,2,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,2,3,2,1,1,1,1,1,101,21,18,19,18,16,17,13,14
224013,SM,24,21.00 to 30.99 years,Male,Bachelor's degree or higher,Hispanic,northeast,1,2,1,1,2,1,2,1,2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,2,1,2,1,1,2,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,71,14,12,10,12,15,12,10,10
224015,SM,27,21.00 to 30.99 years,Female,Bachelor's degree or higher,White,northeast,1,2,1,1,1,1,2,1,1,1,3,4,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,1,2,1,2,1,2,1,2,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,80,12,16,14,11,13,14,12,13
